[0:01:13.398501] The current delay is 0.0
[0:01:39.074736] The current count is: 3839
[0:01:39.079559] The current count is: 3840
[0:01:39.084348] The current count is: 3841
[0:01:39.089149] The current count is: 3842
[0:01:39.093951] The current count is: 3843
[0:01:39.098723] The current count is: 3844
[0:01:39.103564] The current count is: 3845
[0:01:39.108367] The current count is: 3846
[0:01:39.113175] The current count is: 3847
[0:01:39.117933] The current count is: 3848
[0:01:39.122701] The current count is: 3849
[0:01:39.127462] The current count is: 3850
[0:01:39.132216] The current count is: 3851
[0:01:39.136961] The current count is: 3852
[0:01:39.141737] The current count is: 3853
[0:01:39.146485] The current count is: 3854
[0:01:39.151206] The current count is: 3855
[0:01:39.155908] The current count is: 3856
[0:01:39.160597] The current count is: 3857
[0:01:39.165344] The current count is: 3858
[0:01:39.170084] The current count is: 3859
[0:01:39.174821] The current count is: 3860
[0:01:39.179584] The current count is: 3861
[0:01:39.184322] The current count is: 3862
[0:01:39.189063] The current count is: 3863
[0:01:39.193792] The current count is: 3864
[0:01:39.198530] The current count is: 3865
[0:01:39.203240] The current count is: 3866
[0:01:39.207956] The current count is: 3867
[0:01:39.212716] The current count is: 3868
[0:01:39.217465] The current count is: 3869
[0:01:39.222194] The current count is: 3870
[0:01:39.226908] The current count is: 3871
[0:01:39.231607] The current count is: 3872
[0:01:39.236316] The current count is: 3873
[0:01:39.241118] The current count is: 3874
[0:01:39.245859] The current count is: 3875
[0:01:39.250573] The current count is: 3876
[0:01:39.255280] The current count is: 3877
[0:01:39.259994] The current count is: 3878
[0:01:39.264695] The current count is: 3879
[0:01:39.269433] The current count is: 3880
[0:01:39.274198] The current count is: 3881
[0:01:39.278972] The current count is: 3882
[0:01:39.283689] The current count is: 3883
[0:01:39.288396] The current count is: 3884
[0:01:39.293153] The current count is: 3885
[0:01:39.297880] The current count is: 3886
[0:01:39.302619] The current count is: 3887
[0:01:39.307368] The current count is: 3888
[0:01:39.312105] The current count is: 3889
[0:01:39.316827] The current count is: 3890
[0:01:39.321560] The current count is: 3891
[0:01:39.326289] The current count is: 3892
[0:01:39.331006] The current count is: 3893
[0:01:39.335749] The current count is: 3894
[0:01:39.340460] The current count is: 3895
[0:01:39.345225] The current count is: 3896
[0:01:39.349954] The current count is: 3897
[0:01:39.354657] The current count is: 3898
[0:01:39.359363] The current count is: 3899
[0:01:39.364073] The current count is: 3900
[0:01:39.368789] The current count is: 3901
[0:01:39.373528] The current count is: 3902
[0:01:39.378297] The current count is: 3903
[0:01:39.382999] The current count is: 3904
[0:01:39.387698] The current count is: 3905
[0:01:39.396570] The current count is: 3906
[0:01:39.401371] The current count is: 3907
[0:01:39.406192] The current count is: 3908
[0:01:39.410911] The current count is: 3909
[0:01:39.415704] The current count is: 3910
[0:01:39.420423] The current count is: 3911
[0:01:39.425202] The current count is: 3912
[0:01:39.429919] The current count is: 3913
[0:01:39.434648] The current count is: 3914
[0:01:39.439356] The current count is: 3915
[0:01:39.444086] The current count is: 3916
[0:01:39.448841] The current count is: 3917
[0:01:39.453592] The current count is: 3918
[0:01:39.458336] The current count is: 3919
[0:01:39.463067] The current count is: 3920
[0:01:39.467812] The current count is: 3921
[0:01:39.472598] The current count is: 3922
[0:01:39.477391] The current count is: 3923
[0:01:39.482149] The current count is: 3924
[0:01:39.486865] The current count is: 3925
[0:01:39.491605] The current count is: 3926
[0:01:39.496346] The current count is: 3927
[0:01:39.501381] The current count is: 3928
[0:01:39.506235] The current count is: 3929
[0:01:39.511003] The current count is: 3930
[0:01:39.515823] The current count is: 3931
[0:01:39.520548] The current count is: 3932
[0:01:39.525384] The current count is: 3933
[0:01:39.530150] The current count is: 3934
[0:01:39.534934] The current count is: 3935
[0:01:39.539768] The current count is: 3936
[0:01:39.544513] The current count is: 3937
[0:01:39.549290] The current count is: 3938
[0:01:39.554063] The current count is: 3939
[0:01:39.558853] The current count is: 3940
[0:01:39.563709] The current count is: 3941
[0:01:39.568477] The current count is: 3942
[0:01:39.573260] The current count is: 3943
[0:01:39.578032] The current count is: 3944
[0:01:39.582776] The current count is: 3945
[0:01:39.587546] The current count is: 3946
[0:01:39.592326] The current count is: 3947
[0:01:39.597167] The current count is: 3948
[0:01:39.601971] The current count is: 3949
[0:01:39.606742] The current count is: 3950
[0:01:39.611581] The current count is: 3951
[0:01:39.616377] The current count is: 3952
[0:01:39.621172] The current count is: 3953
[0:01:39.625970] The current count is: 3954
[0:01:39.630742] The current count is: 3955
[0:01:39.635520] The current count is: 3956
[0:01:39.640364] The current count is: 3957
[0:01:39.645237] The current count is: 3958
[0:01:39.650002] The current count is: 3959
[0:01:39.654771] The current count is: 3960
[0:01:39.659559] The current count is: 3961
[0:01:39.664344] The current count is: 3962
[0:01:39.669155] The current count is: 3963
[0:01:39.674005] The current count is: 3964
[0:01:39.678872] The current count is: 3965
[0:01:39.683653] The current count is: 3966
[0:01:39.688417] The current count is: 3967
[0:01:39.693233] The current count is: 3968
[0:01:39.698025] The current count is: 3969
[0:01:39.702865] The current count is: 3970
[0:01:39.707627] The current count is: 3971
[0:01:39.712400] The current count is: 3972
[0:01:39.717275] The current count is: 3973
[0:01:39.722066] The current count is: 3974
[0:01:39.726896] The current count is: 3975
[0:01:39.731754] The current count is: 3976
[0:01:39.736527] The current count is: 3977
[0:01:39.741355] The current count is: 3978
[0:01:39.746142] The current count is: 3979
[0:01:39.750930] The current count is: 3980
[0:01:39.755754] The current count is: 3981
[0:01:39.760542] The current count is: 3982
[0:01:39.765355] The current count is: 3983
[0:01:39.770140] The current count is: 3984
[0:01:39.774926] The current count is: 3985
[0:01:39.779756] The current count is: 3986
[0:01:39.784547] The current count is: 3987
[0:01:39.789378] The current count is: 3988
[0:01:39.794171] The current count is: 3989
[0:01:39.798977] The current count is: 3990
[0:01:39.803769] The current count is: 3991
[0:01:39.808625] The current count is: 3992
[0:01:39.813449] The current count is: 3993
[0:01:39.818261] The current count is: 3994
[0:01:39.823097] The current count is: 3995
[0:01:39.828022] The current count is: 3996
[0:01:39.832840] The current count is: 3997
[0:01:39.837661] The current count is: 3998
[0:01:39.846593] The current count is: 3999
[0:01:39.851413] The current count is: 4000
[0:01:39.856261] The current count is: 4001
[0:01:39.861157] The current count is: 4002
[0:01:39.865978] The current count is: 4003
[0:01:39.870796] The current count is: 4004
[0:01:39.875603] The current count is: 4005
[0:01:39.880382] The current count is: 4006
[0:01:39.885179] The current count is: 4007
[0:01:39.889971] The current count is: 4008
[0:01:39.894777] The current count is: 4009
[0:01:39.899540] The current count is: 4010
[0:01:39.904300] The current count is: 4011
[0:01:39.909081] The current count is: 4012
[0:01:39.913791] The current count is: 4013
[0:01:39.918487] The current count is: 4014
[0:01:39.923202] The current count is: 4015
[0:01:39.927901] The current count is: 4016
[0:01:40.279253] The current count is: 4017
[0:01:40.283997] The current count is: 4018
[0:01:40.288801] The current count is: 4019
[0:01:40.293545] The current count is: 4020
[0:01:40.298249] The current count is: 4021
[0:01:40.302961] The current count is: 4022
[0:01:40.307707] The current count is: 4023
[0:01:40.312424] The current count is: 4024
[0:01:40.317161] The current count is: 4025
[0:01:40.321881] The current count is: 4026
[0:01:40.326585] The current count is: 4027
[0:01:40.331332] The current count is: 4028
[0:01:40.336066] The current count is: 4029
[0:01:40.340845] The current count is: 4030
[0:01:40.345552] The current count is: 4031
[0:01:40.350262] The current count is: 4032
[0:01:40.354954] The current count is: 4033
[0:01:40.359692] The current count is: 4034
[0:01:40.364398] The current count is: 4035
[0:01:40.369154] The current count is: 4036
[0:01:40.373879] The current count is: 4037
[0:01:40.378586] The current count is: 4038
[0:01:40.383296] The current count is: 4039
[0:01:40.388013] The current count is: 4040
[0:01:40.392709] The current count is: 4041
[0:01:40.397426] The current count is: 4042
[0:01:40.402364] The current count is: 4043
[0:01:40.407126] The current count is: 4044
[0:01:40.421273] The current count is: 4045
[0:01:40.426585] The current count is: 4046
[0:01:40.431792] The current count is: 4047
[0:01:40.437062] The current count is: 4048
[0:01:40.442302] The current count is: 4049
[0:01:40.447518] The current count is: 4050
[0:01:40.452759] The current count is: 4051
[0:01:40.458009] The current count is: 4052
[0:01:40.463247] The current count is: 4053
[0:01:40.468485] The current count is: 4054
[0:01:40.473775] The current count is: 4055
[0:01:40.479008] The current count is: 4056
[0:01:40.484266] The current count is: 4057
[0:01:40.489530] The current count is: 4058
[0:01:40.494771] The current count is: 4059
[0:01:40.500042] The current count is: 4060
[0:01:40.505304] The current count is: 4061
[0:01:40.510633] The current count is: 4062
[0:01:40.516002] The current count is: 4063
[0:01:40.521408] The current count is: 4064
[0:01:40.526790] The current count is: 4065
[0:01:40.532216] The current count is: 4066
[0:01:40.537630] The current count is: 4067
[0:01:40.542952] The current count is: 4068
[0:01:40.548353] The current count is: 4069
[0:01:40.553765] The current count is: 4070
[0:01:40.559141] The current count is: 4071
[0:01:40.564494] The current count is: 4072
[0:01:40.569895] The current count is: 4073
[0:01:40.575239] The current count is: 4074
[0:01:40.580594] The current count is: 4075
[0:01:40.585957] The current count is: 4076
[0:01:40.591294] The current count is: 4077
[0:01:40.596647] The current count is: 4078
[0:01:40.601985] The current count is: 4079
[0:01:40.607353] The current count is: 4080
[0:01:40.612787] The current count is: 4081
[0:01:40.618043] The current count is: 4082
[0:01:40.623307] The current count is: 4083
[0:01:40.628573] The current count is: 4084
[0:01:40.633882] The current count is: 4085
[0:01:40.639149] The current count is: 4086
[0:01:40.644434] The current count is: 4087
[0:01:40.649730] The current count is: 4088
[0:01:40.655005] The current count is: 4089
[0:01:40.660253] The current count is: 4090
[0:01:40.665542] The current count is: 4091
[0:01:40.675074] The current count is: 4092
[0:01:40.680330] The current count is: 4093
[0:01:40.685627] The current count is: 4094
[0:01:40.690921] The current count is: 4095
[0:01:40.696168] The current count is: 4096
[0:01:40.701451] The current count is: 4097
[0:01:40.706708] The current count is: 4098
[0:01:40.712032] The current count is: 4099
[0:01:40.717325] The current count is: 4100
[0:01:40.722586] The current count is: 4101
[0:01:40.727820] The current count is: 4102
[0:01:40.733116] The current count is: 4103
[0:01:40.738375] The current count is: 4104
[0:01:40.743681] The current count is: 4105
[0:01:40.748933] The current count is: 4106
[0:01:40.754243] The current count is: 4107
[0:01:40.759507] The current count is: 4108
[0:01:40.764752] The current count is: 4109
[0:01:40.770014] The current count is: 4110
[0:01:40.775257] The current count is: 4111
[0:01:40.780512] The current count is: 4112
[0:01:40.785817] The current count is: 4113
[0:01:40.791078] The current count is: 4114
[0:01:40.796363] The current count is: 4115
[0:01:40.801699] The current count is: 4116
[0:01:40.806968] The current count is: 4117
[0:01:40.812236] The current count is: 4118
[0:01:40.817589] The current count is: 4119
[0:01:40.822880] The current count is: 4120
[0:01:40.828157] The current count is: 4121
[0:01:40.833482] The current count is: 4122
[0:01:40.838736] The current count is: 4123
[0:01:40.844043] The current count is: 4124
[0:01:40.849347] The current count is: 4125
[0:01:40.854679] The current count is: 4126
